Entidad,Codificacion,TipoValor,EntSec,Monto,FechaEmision,FechaVenc,Nodo,Estado,Transmision,TipoOperacion
,0035-00102518,FACTURA DE SERVICIOS,,"$ 11.995,04",07/07/2025,06/08/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,0035-00102958,FACTURA DE SERVICIOS,,"$ 11.995,04",16/07/2025,15/08/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1423,COMP. LIQ. FACTURAS DE ,,"$ 35.985,12",17/07/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0035-00103215,FACTURA DE SERVICIOS,,"$ 11.995,04",23/07/2025,22/08/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,0035-00103511,FACTURA DE SERVICIOS,,"$ 5.997,52",30/07/2025,29/08/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,0035-00103836,FACTURA DE SERVICIOS,,"$ 11.995,04",06/08/2025,05/09/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1486,COMP. LIQ. FACTURAS DE ,,"$ 47.980,16",12/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0035-00104150,FACTURA DE SERVICIOS,,"$ 11.995,04",13/08/2025,12/09/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00104434,FACTURA DE SERVICIOS,,"$ 5.997,52",20/08/2025,19/09/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00104754,FACTURA DE SERVICIOS,,"$ 11.995,04",27/08/2025,26/09/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00105101,FACTURA DE SERVICIOS,,"$ 13.214,88",03/09/2025,03/10/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00105409,FACTURA DE SERVICIOS,,"$ 13.214,88",10/09/2025,10/10/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1584,COMP. LIQ. FACTURAS DE ,,"$ 41.982,64",10/09/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0035-00105741,FACTURA DE SERVICIOS,,"$ 6.607,44",17/09/2025,17/10/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00106050,FACTURA DE SERVICIOS,,"$ 13.214,88",24/09/2025,24/10/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00106394,FACTURA DE SERVICIOS,,"$ 13.214,88",01/10/2025,31/10/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00106713,FACTURA DE SERVICIOS,,"$ 13.214,88",08/10/2025,07/11/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1650,COMP. LIQ. FACTURAS DE ,,"$ 46.252,08",13/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0035-00107026,FACTURA DE SERVICIOS,,"$ 6.607,44",15/10/2025,14/11/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00107363,FACTURA DE SERVICIOS,,"$ 13.214,88",22/10/2025,21/11/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00107714,FACTURA DE SERVICIOS,,"$ 13.214,88",29/10/2025,28/11/2025,FCIA BIOSALUD,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0035-00108085,FACTURA DE SERVICIOS,,"$ 6.607,44",05/11/2025,05/12/2025,FCIA BIOSALUD,INGRESADO,,SERV-01-INGRESAR FACTURA 
,1758,COMP. LIQ. FACTURAS DE ,,"$ 59.466,96",10/11/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0035-00108384,FACTURA DE SERVICIOS,,"$ 13.214,88",12/11/2025,12/12/2025,FCIA BIOSALUD,INGRESADO,,SERV-01-INGRESAR FACTURA 
,0035-00108717,FACTURA DE SERVICIOS,,"$ 13.214,88",19/11/2025,19/12/2025,FCIA BIOSALUD,INGRESADO,,SERV-01-INGRESAR FACTURA 
,0035-00108968,FACTURA DE SERVICIOS,,"$ 6.607,44",27/11/2025,27/12/2025,FCIA BIOSALUD,INGRESADO,,SERV-01-INGRESAR FACTURA 
,0035-00109301,FACTURA DE SERVICIOS,,"$ 13.214,88",03/12/2025,02/01/2026,FCIA BIOSALUD,INGRESADO,,SERV-01-INGRESAR FACTURA 
,0035-00109613,FACTURA DE SERVICIOS,,"$ 6.607,44",10/12/2025,09/01/2026,FCIA BIOSALUD,INGRESADO,,SERV-01-INGRESAR FACTURA 
,0035-00109944,FACTURA DE SERVICIOS,,"$ 6.607,44",17/12/2025,16/01/2026,FCIA BIOSALUD,INGRESADO,,SERV-01-INGRESAR FACTURA 
,0035-00110231,FACTURA DE SERVICIOS,,"$ 6.607,44",23/12/2025,22/01/2026,FCIA BIOSALUD,INGRESADO,,SERV-01-INGRESAR FACTURA 
,0035-00110502,FACTURA DE SERVICIOS,,"$ 6.607,44",30/12/2025,29/01/2026,FCIA BIOSALUD,INGRESADO,,SERV-01-INGRESAR FACTURA 
SOLUCIONES TECNOLOGICAS INTEGRALES ,987,COMP. LIQ. FACTURAS DE ,,"$ 622.086,00",31/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
TELEFONICA DE ARGENTINA,3099-00364881,FACTURA DE SERVICIOS,,"$ 23.605,76",03/01/2025,15/01/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,945,COMP. LIQ. FACTURAS DE ,,"$ 23.605,76",13/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,3099-00371982,FACTURA DE SERVICIOS,,"$ 23.873,43",03/02/2025,05/03/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1090,COMP. LIQ. FACTURAS DE ,,"$ 23.873,43",07/02/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,3099-00398730,FACTURA DE SERVICIOS,,"$ 24.508,72",03/03/2025,15/03/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1121,COMP. LIQ. FACTURAS DE ,,"$ 24.508,72",10/03/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,3099-00424895,FACTURA DE SERVICIOS,,"$ 24.577,88",03/04/2025,15/04/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1201,COMP. LIQ. FACTURAS DE ,,"$ 24.577,88",10/04/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,3099-00460773,FACTURA DE SERVICIOS,,"$ 25.646,01",03/05/2025,15/05/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1229,COMP. LIQ. FACTURAS DE ,,"$ 25.646,01",09/05/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,3099-00496601,FACTURA DE SERVICIOS,,"$ 25.804,36",03/06/2025,15/06/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1424,COMP. LIQ. FACTURAS DE ,,"$ 25.804,36",09/06/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,3099-00503819,FACTURA DE SERVICIOS,,"$ 27.365,38",03/07/2025,15/07/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1481,COMP. LIQ. FACTURAS DE ,,"$ 27.365,38",23/07/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,3099-00531288,FACTURA DE SERVICIOS,,"$ 27.947,10",03/08/2025,02/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1578,COMP. LIQ. FACTURAS DE ,,"$ 27.947,10",07/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
VALDEZ GUEVARA KEVIN ALEXANDER,00001-00000138,FACTURA DE SERVICIOS,,"$ 270.000,00",01/10/2025,31/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1654,COMP. LIQ. FACTURAS DE ,,"$ 270.000,00",14/10/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00001-00000156,FACTURA DE SERVICIOS,,"$ 320.000,00",02/11/2025,02/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1737,COMP. LIQ. FACTURAS DE ,,"$ 320.000,00",02/11/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00001-00000166,FACTURA DE SERVICIOS,,"$ 360.000,00",30/11/2025,30/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1819,COMP. LIQ. FACTURAS DE ,,"$ 360.000,00",10/12/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
VALLEJOS DIEGO SEBASTIAN,00003-00000822,FACTURA DE SERVICIOS,,"$ 8.900,00",18/09/2025,18/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1686,COMP. LIQ. FACTURAS DE ,,"$ 8.900,00",19/09/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
Y P F PUENTE OLIVE,00122-00076079,FACTURA DE SERVICIOS,,"$ 3.005,65",28/07/2025,29/08/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00123-00090262,FACTURA DE SERVICIOS,,"$ 2.994,05",04/08/2025,03/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00122-00076362,FACTURA DE SERVICIOS,,"$ 2.998,39",06/08/2025,05/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00122-00076510,FACTURA DE SERVICIOS,,"$ 3.159,80",11/08/2025,10/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00122-00076638,FACTURA DE SERVICIOS,,"$ 3.000,18",14/08/2025,13/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1589,COMP. LIQ. FACTURAS DE ,,"$ 15.158,07",18/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00123-00090857,FACTURA DE SERVICIOS,,"$ 4.000,58",19/08/2025,18/09/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00123-00090912,FACTURA DE SERVICIOS,,"$ 3.344,06",20/08/2025,19/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00123-00090997,FACTURA DE SERVICIOS,,"$ 3.448,32",22/08/2025,21/09/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00283-00019770,FACTURA DE SERVICIOS,,"$ 3.057,69",22/08/2025,21/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00122-00076952,FACTURA DE SERVICIOS,,"$ 3.200,15",25/08/2025,24/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00122-00076989,FACTURA DE SERVICIOS,,"$ 3.504,27",26/08/2025,25/09/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00122-00077028,FACTURA DE SERVICIOS,,"$ 3.312,10",27/08/2025,26/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00122-00077086,FACTURA DE SERVICIOS,,"$ 4.033,68",29/08/2025,28/09/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00122-00077114,FACTURA DE SERVICIOS,,"$ 2.346,12",29/08/2025,28/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1514,COMP. LIQ. FACTURAS DE ,,"$ 14.986,85",29/08/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00122-00078058,FACTURA DE SERVICIOS,,"$ 3.500,58",01/09/2025,01/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00283-00019938,FACTURA DE SERVICIOS,,"$ 1.998,74",01/09/2025,01/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1619,COMP. LIQ. FACTURAS DE ,,"$ 17.258,86",01/09/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00123-00091437,FACTURA DE SERVICIOS,,"$ 4.190,55",02/09/2025,02/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00123-00091499,FACTURA DE SERVICIOS,,"$ 3.075,52",03/09/2025,03/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00123-00091613,FACTURA DE SERVICIOS,,"$ 3.383,90",05/09/2025,05/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00123-00091721,FACTURA DE SERVICIOS,,"$ 3.593,20",08/09/2025,08/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00123-00091789,FACTURA DE SERVICIOS,,"$ 4.007,80",10/09/2025,10/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00283-00020082,FACTURA DE SERVICIOS,,"$ 3.634,66",10/09/2025,10/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00283-00020138,FACTURA DE SERVICIOS,,"$ 3.634,66",13/09/2025,13/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00122-00077623,FACTURA DE SERVICIOS,,"$ 4.369,05",16/09/2025,16/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00122-00077630,FACTURA DE SERVICIOS,,"$ 3.314,93",16/09/2025,16/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1550,COMP. LIQ. FACTURAS DE ,,"$ 11.582,25",16/09/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00122-00077725,FACTURA DE SERVICIOS,,"$ 3.545,61",18/09/2025,18/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00123-00092151,FACTURA DE SERVICIOS,,"$ 4.394,25",19/09/2025,19/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00122-00077816,FACTURA DE SERVICIOS,,"$ 4.132,95",22/09/2025,22/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1630,COMP. LIQ. FACTURAS DE ,,"$ 24.931,53",23/09/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00122-00077900,FACTURA DE SERVICIOS,,"$ 3.522,51",25/09/2025,24/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00123-00092406,FACTURA DE SERVICIOS,,"$ 4.474,26",26/09/2025,26/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00283-00020392,FACTURA DE SERVICIOS,,"$ 3.670,03",27/09/2025,27/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00123-00092517,FACTURA DE SERVICIOS,,"$ 2.959,45",30/09/2025,30/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1598,COMP. LIQ. FACTURAS DE ,,"$ 16.738,14",02/10/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00122-00078206,FACTURA DE SERVICIOS,,"$ 3.503,50",06/10/2025,06/11/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1626,COMP. LIQ. FACTURAS DE ,,"$ 13.655,49",11/10/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00122-00078449,FACTURA DE SERVICIOS,,"$ 4.031,00",14/10/2025,14/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00122-00078516,FACTURA DE SERVICIOS,,"$ 3.494,51",16/10/2025,16/11/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,00283-00021028,FACTURA DE SERVICIOS,,"$ 2.072,54",16/10/2025,16/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1694,COMP. LIQ. FACTURAS DE ,,"$ 6.103,54",21/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00122-00078799,FACTURA DE SERVICIOS,,"$ 3.020,16",24/10/2025,24/11/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,00122-00078932,FACTURA DE SERVICIOS,,"$ 3.635,00",29/10/2025,29/11/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1715,COMP. LIQ. FACTURAS DE ,,"$ 10.149,67",06/11/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00122-00079365,FACTURA DE SERVICIOS,,"$ 3.272,40",13/11/2025,13/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00283-00023329,FACTURA DE SERVICIOS,,"$ 3.684,80",25/11/2025,25/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00283-00023447,FACTURA DE SERVICIOS,,"$ 3.747,52",27/11/2025,27/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1776,COMP. LIQ. FACTURAS DE ,,"$ 10.704,72",29/11/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00283-00023738,FACTURA DE SERVICIOS,,"$ 4.153,79",01/12/2025,01/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00122-00080172,FACTURA DE SERVICIOS,,"$ 4.213,76",11/12/2025,11/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00122-00080317,FACTURA DE SERVICIOS,,"$ 3.504,55",16/12/2025,16/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1809,COMP. LIQ. FACTURAS DE ,,"$ 11.872,10",30/12/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
ZAMBRANO DIEGO WALBERTO,00001-00000066,FACTURA DE SERVICIOS,,"$ 17.000,00",06/04/2025,07/04/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1154,COMP. LIQ. FACTURAS DE ,,"$ 17.000,00",07/04/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
ZETTI SISTEMAS,0002-00095390,FACTURA DE SERVICIOS,,"$ 442.303,40",03/02/2025,05/03/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1092,COMP. LIQ. FACTURAS DE ,,"$ 442.303,40",07/02/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0002-00096231,FACTURA DE SERVICIOS,,"$ 216.202,80",10/03/2025,09/04/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,0002-00096370,FACTURA DE SERVICIOS,,"$ 464.470,60",01/04/2025,01/05/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,0002-00096371,FACTURA DE SERVICIOS,,"$ 833.714,20",01/04/2025,01/05/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1198,COMP. LIQ. FACTURAS DE ,,"$ 464.470,60",10/04/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1167,COMP. LIQ. FACTURAS DE ,,"$ 216.202,80",24/04/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0002-00097353,FACTURA DE SERVICIOS,,"$ 464.470,60",02/06/2025,02/07/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,0002-00097354,FACTURA DE SERVICIOS,,"$ 833.714,20",02/06/2025,02/07/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1418,COMP. LIQ. FACTURAS DE ,,"$ 464.470,60",09/06/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1304,COMP. LIQ. FACTURAS DE ,,"$ 833.714,20",30/06/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1355,COMP. LIQ. FACTURAS DE ,,"$ 833.714,20",05/07/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0002-00098338,FACTURA DE SERVICIOS,,"$ 487.654,20",04/08/2025,03/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,0002-00098339,FACTURA DE SERVICIOS,,"$ 737.882,20",04/08/2025,03/09/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1580,COMP. LIQ. FACTURAS DE ,,"$ 487.654,20",08/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1454,COMP. LIQ. FACTURAS DE ,,"$ 737.882,20",11/08/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
